P,v,baseline_mean,baseline_var
281.8487394957983,1058.8235294117646,211.35918756839945,15.54281053280412
285.21008403361344,1058.8235294117646,212.22005049732655,15.547558482957667
288.57142857142856,1058.8235294117646,213.04498586924666,15.552191182302842
291.9327731092437,1058.8235294117646,213.83012832819387,15.55647050052281
295.29411764705884,1058.8235294117646,214.57200333926014,15.56017586016171
298.65546218487395,1058.8235294117646,215.26754262605084,15.563111660519299
302.01680672268907,1058.8235294117646,215.91409678328287,15.565114187385559
305.3781512605042,1058.8235294117646,216.50944500574167,15.566057789732872
308.73949579831935,1058.8235294117646,217.05180189584775,15.565860112434114
312.10084033613447,1058.8235294117646,217.53982133334173,15.564486188591825
315.4621848739496,1058.8235294117646,217.9725974117516,15.561951216020306
318.8235294117647,1058.8235294117646,218.34966246724085,15.558321869895972
322.1848739495798,1058.8235294117646,218.67098224615333,15.553716037001525
325.546218487395,1058.8235294117646,218.9369482774511,15.548300895943163
328.9075630252101,1058.8235294117646,219.14836753565032,15.542289311365765
332.2689075630252,1058.8235294117646,219.30644949843912,15.535934557610082
335.6302521008403,1058.8235294117646,219.41279072051276,15.529523437336104
338.9915966386555,1058.8235294117646,219.4693570616786,15.523367912066023
342.3529411764706,1058.8235294117646,219.4784637223529,15.517795413093776
345.7142857142857,1058.8235294117646,219.44275325347104,15.513138051202883
349.07563025210084,1058.8235294117646,219.36517172006373,15.509720990746718
352.43697478991595,1058.8235294117646,219.2489432087457,15.50785029629956
355.7983193277311,1058.8235294117646,219.09754287849455,15.507800596933322
359.15966386554624,1058.8235294117646,218.91466876174832,15.509802942812149
362.52100840336135,1058.8235294117646,218.70421252889386,15.514033250069215
365.88235294117646,1058.8235294117646,218.47022943318166,15.520601741777007
369.2436974789916,1058.8235294117646,218.2169076559539,15.529543794489513
372.60504201680675,1058.8235294117646,217.94853727255307,15.540812590703643
375.96638655462186,1058.8235294117646,217.66947905867713,15.554273957415505
379.327731092437,1058.8235294117646,217.3841333542154,15.569703739701094
382.6890756302521,1058.8235294117646,217.0969091975669,15.58678801626152
386.0504201680672,1058.8235294117646,216.81219393774114,15.605126411703404
389.4117647058824,1058.8235294117646,216.53432352439816,15.624238698879763
392.7731092436975,1058.8235294117646,216.26755366738755,15.643574815089814
396.1344537815126,1058.8235294117646,216.01603204767702,15.662528339690827
399.4957983193277,1058.8235294117646,215.7837717503076,15.680453399411638
402.8571428571429,1058.8235294117646,215.57462607812556,15.696684883170414
406.218487394958,1058.8235294117646,215.3922648919072,15.710561762444513
409.5798319327731,1058.8235294117646,215.2401526085389,15.721453228312926
412.94117647058823,1058.8235294117646,215.121527974443,15.728787274225573
416.30252100840335,1058.8235294117646,215.03938571614518,15.732081276491304
419.6638655462185,1058.8235294117646,214.9964601543632,15.730974054342385
423.02521008403363,1058.8235294117646,214.99521085200396,15.725258830202582
426.38655462184875,1058.8235294117646,215.03781035037883,15.714916460068734
429.74789915966386,1058.8235294117646,215.12613403186796,15.700148265285966
433.109243697479,1058.8235294117646,215.26175213112242,15.681407771605578
436.47058823529414,1058.8235294117646,215.44592390114067,15.659430650254246
439.83193277310926,1058.8235294117646,215.67959392502692,15.635262159369411
443.1932773109244,1058.8235294117646,215.96339054922473,15.610281402873612
446.5546218487395,1058.8235294117646,216.2976263994712,15.586221757568678
449.9159663865546,1058.8235294117646,216.68230092698468,15.565186867487261
453.2773109243698,1058.8235294117646,217.117104919268,15.549661666597194
456.6386554621849,1058.8235294117646,217.60142689767306,15.542517965673682
460.0,1058.8235294117646,218.13436131258686,15.547014225161156
60.0,1081.9327731092437,269.66734213971665,20.58195762995343
63.36134453781513,1081.9327731092437,267.56364369697104,20.024781444811154
66.72268907563026,1081.9327731092437,265.38816349561176,19.51063354712646
70.08403361344537,1081.9327731092437,263.14642762867794,19.03796642012063
73.4453781512605,1081.9327731092437,260.84427730249604,18.60517925298118
76.80672268907563,1081.9327731092437,258.4878480120285,18.210621983427004
80.16806722689076,1081.9327731092437,256.0835467292646,17.852599837335852
83.52941176470588,1081.9327731092437,253.63802719340254,17.529378393686482
86.89075630252101,1081.9327731092437,251.15816340645802,17.23918918587031
90.25210084033614,1081.9327731092437,248.6510214523502,16.98023583288017
93.61344537815125,1081.9327731092437,246.1238297715202,16.750700676660784
96.9747899159664,1081.9327731092437,243.58394803658118,16.54875188534057
100.33613445378151,1081.9327731092437,241.0388347871364,16.372550966743145
103.69747899159664,1081.9327731092437,238.49601399375015,16.22026062284735
107.05882352941177,1081.9327731092437,235.96304073200582,16.09005286405213
110.42016806722688,1081.9327731092437,233.4474661573463,15.980117292533887
113.78151260504202,1081.9327731092437,230.95680198017195,15.88866945679486
117.14285714285714,1081.9327731092437,228.49848464796725,15.813959174851234
120.50420168067227,1081.9327731092437,226.07983944743913,15.754278721379121
123.8655462184874,1081.9327731092437,223.70804474416406,15.707970774531839
127.22689075630252,1081.9327731092437,221.3900965804957,15.673436020884393
130.58823529411765,1081.9327731092437,219.13277385409418,15.649140321907831
133.9495798319328,1081.9327731092437,216.94260429931978,15.633621352248483
137.3109243697479,1081.9327731092437,214.82583149232812,15.625494628606841
140.67226890756302,1081.9327731092437,212.7883830972397,15.623458857882959
144.03361344537814,1081.9327731092437,210.83584056600395,15.626300544074539
147.39495798319328,1081.9327731092437,208.9734104978791,15.63289780493059
150.75630252100842,1081.9327731092437,207.20589785639058,15.64222336114995
154.11764705882354,1081.9327731092437,205.53768123173043,15.653346672757904
157.47899159663865,1081.9327731092437,203.97269032538662,15.66543520881121
160.84033613445376,1081.9327731092437,202.5143858209052,15.677754847663712
164.2016806722689,1081.9327731092437,201.16574179052404,15.689669415350345
167.56302521008405,1081.9327731092437,199.92923077198148,15.700639379219218
170.92436974789916,1081.9327731092437,198.80681163311706,15.710219722576543
174.28571428571428,1081.9327731092437,197.79992032397675,15.718057033838825
177.64705882352942,1081.9327731092437,196.90946359764916,15.723885850548385
181.00840336134453,1081.9327731092437,196.13581576125137,15.727524304604819
184.36974789915968,1081.9327731092437,195.47881849843088,15.72886912039321
187.7310924369748,1081.9327731092437,194.93778378387404,15.72789002220391
191.0924369747899,1081.9327731092437,194.51149988923845,15.724623611602953
194.45378151260505,1081.9327731092437,194.1982404586452,15.719166779394978
197.81512605042016,1081.9327731092437,193.99577661028627,15.711669720604537
201.1764705882353,1081.9327731092437,193.9013919998381,15.702328624635621
204.53781512605042,1081.9327731092437,193.91190076001817,15.691378116501232
207.89915966386556,1081.9327731092437,194.0236682104984,15.67908352877888
211.26050420168067,1081.9327731092437,194.2326342124374,15.665733087747101
214.6218487394958,1081.9327731092437,194.534339022886,15.65163010087259
217.98319327731093,1081.9327731092437,194.92395148629893,15.637085236387039
221.34453781512605,1081.9327731092437,195.3962993834688,15.622408988871415
224.7058823529412,1081.9327731092437,195.9459017425245,15.607904427385225
228.0672268907563,1081.9327731092437,196.56700290226266,15.593860324422991
231.42857142857144,1081.9327731092437,197.2536081055165,15.580544764639079
234.78991596638656,1081.9327731092437,197.99952038882975,15.56819933141491
238.15126050420167,1081.9327731092437,198.7983785255459,15.557033966837428
241.51260504201682,1081.9327731092437,199.6436957715983,15.547222596014375
244.87394957983193,1081.9327731092437,200.52889915752036,15.538899599834881
248.23529411764707,1081.9327731092437,201.44736906655243,15.53215721089873
251.5966386554622,1081.9327731092437,202.39247883649273,15.527043895449303
254.9579831932773,1081.9327731092437,203.35763412327688,15.523563769527238
258.31932773109247,1081.9327731092437,204.33631176621086,15.521677080445144
261.68067226890753,1081.9327731092437,205.32209789876345,15.52130176506809
265.0420168067227,1081.9327731092437,206.3087250547866,15.522316074686419
268.4033613445378,1081.9327731092437,207.290108027888,15.524562232736638
271.7647058823529,1081.9327731092437,208.260378251132,15.527851066863564
275.1260504201681,1081.9327731092437,209.21391647588834,15.531967531351379
278.48739495798316,1081.9327731092437,210.14538354130562,15.536677010468853
281.8487394957983,1081.9327731092437,211.04974904073748,15.541732268549854
285.21008403361344,1081.9327731092437,211.92231770714548,15.546880889446017
288.57142857142856,1081.9327731092437,212.75875335690668,15.551873027174194
291.9327731092437,1081.9327731092437,213.5551002496552,15.556469271945232
295.29411764705884,1081.9327731092437,214.30780174129856,15.5604484221437
298.65546218487395,1081.9327731092437,215.0137161273497,15.56361494390029
302.01680672268907,1081.9327731092437,215.6701295946623,15.56580589635823
305.3781512605042,1081.9327731092437,216.27476622087687,15.566897103074766
308.73949579831935,1081.9327731092437,216.82579498256797,15.566808358613546
312.10084033613447,1081.9327731092437,217.32183375484968,15.565507474498856
315.4621848739496,1081.9327731092437,217.76195030675925,15.563012990321536
318.8235294117647,1081.9327731092437,218.14566031848415,15.559395403781226
322.1848739495798,1081.9327731092437,218.47292246738132,15.554776807416024
325.546218487395,1081.9327731092437,218.74413065043152,15.549328859154018
328.9075630252101,1081.9327731092437,218.96010343056193,15.543269057851035
332.2689075630252,1081.9327731092437,219.12207081325008,15.536855342663031
335.6302521008403,1081.9327731092437,219.23165847781928,15.530379085369427
338.9915966386555,1081.9327731092437,219.29086960462544,15.52415659627874
342.3529411764706,1081.9327731092437,219.3020644549107,15.518519315806655
345.7142857142857,1081.9327731092437,219.26793787425638,15.513802913686147
349.07563025210084,1081.9327731092437,219.19149490330426,15.510335564662656
352.43697478991595,1081.9327731092437,219.07602469052955,15.508425711846805
355.7983193277311,1081.9327731092437,218.92507291135684,15.508349665362394
359.15966386554624,1081.9327731092437,218.74241290577666,15.510339413073089
362.52100840336135,1081.9327731092437,218.53201575271356,15.514571040907247
365.88235294117646,1081.9327731092437,218.29801950368173,15.521154171599084
369.2436974789916,1081.9327731092437,218.04469780103454,15.530122831691402
372.60504201680675,1081.9327731092437,217.7764281067879,15.541428146919978
375.96638655462186,1081.9327731092437,217.497659767179,15.554933245315706
379.327731092437,1081.9327731092437,217.21288213567053,15.570410715517816
382.6890756302521,1081.9327731092437,216.9265929725997,15.58754292526074
386.0504201680672,1081.9327731092437,216.64326733423806,15.605925452324229
389.4117647058824,1081.9327731092437,216.36732715636012,15.625073818359978
392.7731092436975,1081.9327731092437,216.103111728915,15.644433646122232
396.1344537815126,1081.9327731092437,215.85484924822526,15.663394284117313
399.4957983193277,1081.9327731092437,215.62662962186806,15.681305861239137
402.8571428571429,1081.9327731092437,215.42237868900017,15.697499649387751
406.218487394958,1081.9327731092437,215.2458340054692,15.711311526331551
409.5798319327731,1081.9327731092437,215.10052232889106,15.722108246241708
412.94117647058823,1081.9327731092437,214.98973892379757,15.729316143493033
416.30252100840335,1081.9327731092437,214.91652879149837,15.732451818501564
419.6638655462185,1081.9327731092437,214.88366991317562,15.731154284660871
423.02521008403363,1081.9327731092437,214.89365857852187,15.72521799459156
426.38655462184875,1081.9327731092437,214.94869685559487,15.714626113722789
429.74789915966386,1081.9327731092437,215.05068224110775,15.699583371119461
433.109243697479,1081.9327731092437,215.20119951383356,15.680547792639116
436.47058823529414,1081.9327731092437,215.40151479761502,15.658260610926181
439.83193277310926,1081.9327731092437,215.65257182452908,15.633773650955073
443.1932773109244,1081.9327731092437,215.954990373348,15.608473509125396
446.5546218487395,1081.9327731092437,216.30906684352902,15.584101878143287
449.9159663865546,1081.9327731092437,216.71477691083552,15.562771418704813
453.2773109243698,1081.9327731092437,217.17178019721166,15.546976641491117
456.6386554621849,1081.9327731092437,217.67942687504336,15.539599338090241
460.0,1081.9327731092437,218.23676611423593,15.54390818580601
60.0,1105.0420168067226,271.8473536839473,21.097669484700276
63.36134453781513,1105.0420168067226,269.6915820008154,20.496305917564374
66.72268907563026,1105.0420168067226,267.4616999564879,19.94008217308143
70.08403361344537,1105.0420168067226,265.1633558268636,19.42749072933285
73.4453781512605,1105.0420168067226,262.80252128763976,18.956955414215795
76.80672268907563,1105.0420168067226,260.3854701699005,18.526836105727195
80.16806722689076,1105.0420168067226,257.9187551811927,18.135434032237338
83.52941176470588,1105.0420168067226,255.40918268238377,17.78099768752155
86.89075630252101,1105.0420168067226,252.8637856258036,17.461729357660726
90.25210084033614,1105.0420168067226,250.28979477503427,17.175792239277612
93.61344537815125,1105.0420168067226,247.6946083408984,16.921318111336273
96.9747899159664,1105.0420168067226,245.08576018207623,16.696415506423396
100.33613445378151,1105.0420168067226,242.47088673166243,16.499178312527807
103.69747899159664,1105.0420168067226,239.85769282320766,16.327694723112344
107.05882352941177,1105.0420168067226,237.25391660085813,16.18005644219941
110.42016806722688,1105.0420168067226,234.66729370843115,16.054368042393765
113.78151260504202,1105.0420168067226,232.10552096108378,15.948756367492285
117.14285714285714,1105.0420168067226,229.57621971089267,15.861379867634314
120.50420168067227,1105.0420168067226,227.08689912394772,15.790437753833253
123.8655462184874,1105.0420168067226,224.64491959128742,15.73417886019218
127.22689075630252,1105.0420168067226,222.25745649938136,15.690910105892803
130.58823529411765,1105.0420168067226,219.93146458747734,15.659004455063714
133.9495798319328,1105.0420168067226,217.67364311923944,15.636908280565146
137.3109243697479,1105.0420168067226,215.49040209449007,15.623148047259328
140.67226890756302,1105.0420168067226,213.38782972354272,15.616336241195722
144.03361344537814,1105.0420168067226,211.37166138179947,15.615176482907206
147.39495798319328,1105.0420168067226,209.44725025531147,15.618467775412618
150.75630252100842,1105.0420168067226,207.619539880096,15.625107850159068
154.11764705882354,1105.0420168067226,205.89303876762654,15.634095586747476
157.47899159663865,1105.0420168067226,204.2717972977798,15.644532494534914
160.84033613445376,1105.0420168067226,202.7593870471692,15.655623255927827
164.2016806722689,1105.0420168067226,201.35888270655806,15.666675342141271
167.56302521008405,1105.0420168067226,200.072846725133,15.677097722270146
170.92436974789916,1105.0420168067226,198.9033168024016,15.68639869565609
174.28571428571428,1105.0420168067226,197.85179633037887,15.694182885673111
177.64705882352942,1105.0420168067226,196.91924786951913,15.700147440271392
181.00840336134453,1105.0420168067226,196.10608972190695,15.70407749091473
184.36974789915968,1105.0420168067226,195.4121956445433,15.705840927112735
187.7310924369748,1105.0420168067226,194.83689772436628,15.705382548621756
191.0924369747899,1105.0420168067226,194.37899241489407,15.702717661782392
194.45378151260505,1105.0420168067226,194.0367497127904,15.697925190470665
197.81512605042016,1105.0420168067226,193.80792543059616,15.691140375916175
201.1764705882353,1105.0420168067226,193.68977650018064,15.682547143278049
204.53781512605042,1105.0420168067226,193.6790792201893,15.672370216449854
207.89915966386556,1105.0420168067226,193.77215033954465,15.660867066106729
211.26050420168067,1105.0420168067226,193.96487084909833,15.648319779511617
214.6218487394958,1105.0420168067226,194.2527123337514,15.635026943969516
217.98319327731093,1105.0420168067226,194.63076571909554,15.621295638949059
221.34453781512605,1105.0420168067226,195.0937722291723,15.607433634619976
224.7058823529412,1105.0420168067226,195.6361563558717,15.593741896621825
228.0672268907563,1105.0420168067226,196.25206062587625,15.580507498074743
231.42857142857144,1105.0420168067226,196.93538193794254,15.5679970398521
234.78991596638656,1105.0420168067226,197.67980923178914,15.556450678688986
238.15126050420167,1105.0420168067226,198.47886224031345,15.546076859464046
241.51260504201682,1105.0420168067226,199.32593106875268,15.537047842761613
244.87394957983193,1105.0420168067226,200.21431633874474,15.529496111287832
248.23529411764707,1105.0420168067226,201.1372696309961,15.52351172874675
251.5966386554622,1105.0420168067226,202.08803395842526,15.519140712253286
254.9579831932773,1105.0420168067226,203.05988400162875,15.516384464231502
258.31932773109247,1105.0420168067226,204.04616584052616,15.515200292090789
261.68067226890753,1105.0420168067226,205.040335920153,15.51550302398162
265.0420168067227,1105.0420168067226,206.03599899455833,15.517167706850529
268.4033613445378,1105.0420168067226,207.02694480070113,15.52003334926135
271.7647058823529,1105.0420168067226,208.00718322408298,15.52390764651421
275.1260504201681,1105.0420168067226,208.97097772940333,15.528572600061416
278.48739495798316,1105.0420168067226,209.91287684283654,15.533790917802152
281.8487394957983,1105.0420168067226,210.82774348728952,15.539313057235685
285.21008403361344,1105.0420168067226,211.71078198842716,15.544884750508912
288.57142857142856,1105.0420168067226,212.55756258669427,15.550254829914795
291.9327731092437,1105.0420168067226,213.36404330944356,15.555183155172536
295.29411764705884,1105.0420168067226,214.12658907701274,15.559448430675635
298.65546218487395,1105.0420168067226,214.84198793725892,15.562855692519879
302.01680672268907,1105.0420168067226,215.50746434425415,15.565243242153862
305.3781512605042,1105.0420168067226,216.1206894188374,15.566488806452638
308.73949579831935,1105.0420168067226,216.67978815063347,15.56651471326766
312.10084033613447,1105.0420168067226,217.1833435235498,15.565291887211732
315.4621848739496,1105.0420168067226,217.63039756897646,15.562842492686993
318.8235294117647,1105.0420168067226,218.02044937287664,15.559241079697584
322.1848739495798,1105.0420168067226,218.35345008462497,15.55461412247107
325.546218487395,1105.0420168067226,218.62979499646264,15.549137880732752
328.9075630252101,1105.0420168067226,218.8503127828012,15.54303455786905
332.2689075630252,1105.0420168067226,219.0162520080689,15.53656677817469
335.6302521008403,1105.0420168067226,219.12926503008782,15.530030455805496
338.9915966386555,1105.0420168067226,219.19138944344414,15.523746179680716
342.3529411764706,1105.0420168067226,219.20502722293978,15.518049289962473
345.7142857142857,1105.0420168067226,219.17292174208657,15.513278871534734
349.07563025210084,1105.0420168067226,219.09813285434842,15.509765936502582
352.43697478991595,1105.0420168067226,218.98401023646244,15.507821109806065
355.7983193277311,1105.0420168067226,218.834165202845,15.507722168038402
359.15966386554624,1105.0420168067226,218.65244120809186,15.509701810271519
362.52100840336135,1105.0420168067226,218.44288326099607,15.513936059890526
365.88235294117646,1105.0420168067226,218.2097064778169,15.520533707143727
369.2436974789916,1105.0420168067226,217.9572640053524,15.529527202562889
372.60504201680675,1105.0420168067226,217.6900145452147,15.540865401063353
375.96638655462186,1105.0420168067226,217.41248970976537,15.554408535130849
379.327731092437,1105.0420168067226,217.1292614376708,15.569925763095096
382.6890756302521,1105.0420168067226,216.84490969259517,15.587095595407607
386.0504201680672,1105.0420168067226,216.56399066274903,15.605509448654553
389.4117647058824,1105.0420168067226,216.29100567138244,15.624678514769661
392.7731092436975,1105.0420168067226,216.03037099952613,15.644044062641594
396.1344537815126,1105.0420168067226,215.7863888118537,15.662991212547379
399.4957983193277,1105.0420168067226,215.56321936505455,15.68086614223189
402.8571428571429,1105.0420168067226,215.36485466540242,15.696996598774271
406.218487394958,1105.0420168067226,215.19509372846585,15.710715504715738
409.5798319327731,1105.0420168067226,215.05751957937505,15.721387362161103
412.94117647058823,1105.0420168067226,214.95547811667345,15.728437076967284
416.30252100840335,1105.0420168067226,214.89205894689948,15.731380748611498
419.6638655462185,1105.0420168067226,214.87007828055002,15.729857901970446
423.02521008403363,1105.0420168067226,214.89206396346842,15.723664576867025
426.38655462184875,1105.0420168067226,214.96024270064365,15.712786641533205
429.74789915966386,1105.0420168067226,215.076529512565,15.697432658567081
433.109243697479,1105.0420168067226,215.24251944732117,15.678065607724376
436.47058823529414,1105.0420168067226,215.45948155502631,15.655432759877938
439.83193277310926,1105.0420168067226,215.72835511485522,15.630593001282715
443.1932773109244,1105.0420168067226,216.04974808914113,15.604940927141097
446.5546218487395,1105.0420168067226,216.4239377637627,15.580227058245384
449.9159663865546,1105.0420168067226,216.85087351948584,15.55857358376899
453.2773109243698,1105.0420168067226,217.33018166519184,15.542485096197598
456.6386554621849,1105.0420168067226,217.86117225105207,15.534853859942826
460.0,1105.0420168067226,218.44284776778161,15.538959241785863
60.0,1128.1512605042017,274.08420666866687,21.64118070509261
63.36134453781513,1128.1512605042017,271.8797729384419,20.994195870508115
66.72268907563026,1128.1512605042017,269.59888990017635,20.394439553914225
70.08403361344537,1128.1512605042017,267.24732100497545,19.840451732682688
73.4453781512605,1128.1512605042017,264.83116131614753,19.33068829647782
76.80672268907563,1128.1512605042017,262.35681586886136,18.86352634751129
80.16806722689076,1128.1512605042017,259.83097594859925,18.43727020629221
83.52941176470588,1128.1512605042017,257.2605933802153,18.050158124631256
86.89075630252101,1128.1512605042017,254.65285293488785,17.70036968959999
90.25210084033614,1128.1512605042017,252.01514297741537,17.38603388426998
93.61344537815125,1128.1512605042017,249.3550244909343,17.10523775379333
96.9747899159664,1128.1512605042017,246.68019863022,16.856035609279147
100.33613445378151,1128.1512605042017,243.99847296796486,16.636458687276747
103.69747899159664,1128.1512605042017,241.31772661091614,16.4445251700503
107.05882352941177,1128.1512605042017,238.64587437422497,16.27825046127786
110.42016806722688,1128.1512605042017,235.99083021260134,16.135657603832733
113.78151260504202,1128.1512605042017,233.36047011615116,16.01478772080028
117.14285714285714,1128.1512605042017,230.7625946865246,15.913710358133113
120.50420168067227,1128.1512605042017,228.20489161548429,15.830533607179968
123.8655462184874,1128.1512605042017,225.69489829285814,15.763413887775172
127.22689075630252,1128.1512605042017,223.23996477443822,15.71056527738995
130.58823529411765,1128.1512605042017,220.84721734191132,15.670268278882064
133.9495798319328,1128.1512605042017,218.52352288724762,15.640877928304695
137.3109243697479,1128.1512605042017,216.2754543522797,15.620831154787036
140.67226890756302,1128.1512605042017,214.10925745087823,15.608653316280352
144.03361344537814,1128.1512605042017,212.0308188962092,15.602963847683906
147.39495798319328,1128.1512605042017,210.0456363486991,15.602480971121842
150.75630252100842,1128.1512605042017,208.1587902919252,15.60602543161018
154.11764705882354,1128.1512605042017,206.37491803354155,15.61252323474056
157.47899159663865,1128.1512605042017,204.6981900166335,15.621007375973928
160.84033613445376,1128.1512605042017,203.13228861355293,15.630618563531788
164.2016806722689,1128.1512605042017,201.6803895596716,15.640604948430845
167.56302521008405,1128.1512605042017,200.3451461682876,15.650320885840546
170.92436974789916,1128.1512605042017,199.1286764505606,15.6592247615691
174.28571428571428,1128.1512605042017,198.03255324592226,15.666875926075065
177.64705882352942,1128.1512605042017,197.0577974487428,15.672930785972214
181.00840336134453,1128.1512605042017,196.20487439681153,15.677138109661266
184.36974789915968,1128.1512605042017,195.4736934659187,15.679333609500459
187.7310924369748,1128.1512605042017,194.8636108931916,15.679433868047514
191.0924369747899,1128.1512605042017,194.37343582992233,15.677429680417175
194.45378151260505,1128.1512605042017,194.00143960202655,15.673378888899162
197.81512605042016,1128.1512605042017,193.74536813425527,15.66739878976899
201.1764705882353,1128.1512605042017,193.6024574718108,15.659658195805303
204.53781512605042,1128.1512605042017,193.5694523113463,15.650369241495861
207.89915966386556,1128.1512605042017,193.64262743167552,15.639779021260008
211.26050420168067,1128.1512605042017,193.81781189400232,15.628161154267914
214.6218487394958,1128.1512605042017,194.09041586133688,15.615807372484639
217.98319327731093,1128.1512605042017,194.4554598680706,15.603019231310716
221.34453781512605,1128.1512605042017,194.9076063526703,15.590100044464153
224.7058823529412,1128.1512605042017,195.44119325024286,15.577347146334334
228.0672268907563,1128.1512605042017,196.0502694264817,15.565044585660377
231.42857142857144,1128.1512605042017,196.72863172125963,15.55345635381741
234.78991596638656,1128.1512605042017,197.46986335822487,15.542820248918138
238.15126050420167,1128.1512605042017,198.26737346693852,15.533342473073978
241.51260504201682,1128.1512605042017,199.1144374558516,15.525193054263612
244.87394957983193,1128.1512605042017,200.004237968508,15.518502176082627
248.23529411764707,1128.1512605042017,200.92990615098992,15.513357488064782
251.5966386554622,1128.1512605042017,201.88456295669224,15.50980245612111
254.9579831932773,1128.1512605042017,202.86136021449641,15.507835796973525
258.31932773109247,1128.1512605042017,203.853521188359,15.507412022305171
261.68067226890753,1128.1512605042017,204.8543803605075,15.50844309792623
265.0420168067227,1128.1512605042017,205.8574221764607,15.51080120082732
268.4033613445378,1128.1512605042017,206.85631849837213,15.514322532969572
271.7647058823529,1128.1512605042017,207.84496452287925,15.518812125550923
275.1260504201681,1128.1512605042017,208.81751293170785,15.524049541903166
278.48739495798316,1128.1512605042017,209.76840605670083,15.52979536174922
281.8487394957983,1128.1512605042017,210.69240585604146,15.53579830510202
285.21008403361344,1128.1512605042017,211.58462151516466,15.541802831349353
288.57142857142856,1128.1512605042017,212.44053450376094,15.547557028906725
291.9327731092437,1128.1512605042017,213.2560209393621,15.552820593979025
295.29411764705884,1128.1512605042017,214.02737112842823,15.557372684302441
298.65546218487395,1128.1512605042017,214.75130617661563,15.56101942587864
302.01680672268907,1128.1512605042017,215.42499158195352,15.563600848319524
305.3781512605042,1128.1512605042017,216.04604774672725,15.564997027973702
308.73949579831935,1128.1512605042017,216.61255736665206,15.565133227862047
312.10084033613447,1128.1512605042017,217.1230696784985,15.56398383978389
315.4621848739496,1128.1512605042017,217.57660157022136,15.561574956763225
318.8235294117647,1128.1512605042017,217.97263558007018,15.557985433122058
322.1848739495798,1128.1512605042017,218.31111483326396,15.553346324405313
325.546218487395,1128.1512605042017,218.59243498639904,15.547838639689218
328.9075630252101,1128.1512605042017,218.81743327048167,15.541689383491404
332.2689075630252,1128.1512605042017,218.98737474342082,15.535165912785839
335.6302521008403,1128.1512605042017,219.1039358816876,15.528568685171457
338.9915966386555,1128.1512605042017,219.1691856583728,15.52222252597174
342.3529411764706,1128.1512605042017,219.18556427131995,15.51646659338846
345.7142857142857,1128.1512605042017,219.15585969982882,15.511643270476155
349.07563025210084,1128.1512605042017,219.08318228178172,15.508086259106049
352.43697478991595,1128.1512605042017,218.97093751473625,15.506108192809727
355.7983193277311,1128.1512605042017,218.822797294538,15.505988121008091
359.15966386554624,1128.1512605042017,218.64266981326162,15.5079592453605
362.52100840336135,1128.1512605042017,218.43466834470604,15.51219730863686
365.88235294117646,1128.1512605042017,218.20307915026586,15.518810046659231
369.2436974789916,1128.1512605042017,217.952328740785,15.527828113685137
372.60504201680675,1128.1512605042017,217.68695073092096,15.539197880668569
375.96638655462186,1128.1512605042017,217.41155252161843,15.55277648381799
379.327731092437,1128.1512605042017,217.13078204373684,15.568329467892747
382.6890756302521,1128.1512605042017,216.8492947913043,15.585531325018202
386.0504201680672,1128.1512605042017,216.57172136700513,15.60396917618414
389.4117647058824,1128.1512605042017,216.30263575474538,15.623149779835146
392.7731092436975,1128.1512605042017,216.04652452501475,15.642509981393099
396.1344537815126,1128.1512605042017,215.80775716831457,15.661430640499578
399.4957983193277,1128.1512605042017,215.5905577399974,15.679253990999792
402.8571428571429,1128.1512605042017,215.39897798696003,15.69530430394318
406.218487394958,1128.1512605042017,215.23687211261918,15.708911638209662
409.5798319327731,1128.1512605042017,215.10787332160018,15.71943837878133
412.94117647058823,1128.1512605042017,215.01537227002024,15.726308181246337
416.30252100840335,1128.1512605042017,214.9624975308057,15.729036864941584
419.6638655462185,1128.1512605042017,214.95209816679346,15.727264728148127
423.02521008403363,1128.1512605042017,214.98672848719767,15.720789698840859
426.38655462184875,1128.1512605042017,215.06863504573963,15.709600685278977
429.74789915966386,1128.1512605042017,215.19974592137496,15.69391045372725
433.109243697479,1128.1512605042017,215.38166230526213,15.674187336926382
436.47058823529414,1128.1512605042017,215.6156524006566,15.651185067526509
439.83193277310926,1128.1512605042017,215.9026476256493,15.625970036102558
443.1932773109244,1128.1512605042017,216.24324109253595,15.59994529380225
446.5546218487395,1128.1512605042017,216.63768832200316,15.574870655020531
449.9159663865546,1128.1512605042017,217.0859101354186,15.552878305296755
453.2773109243698,1128.1512605042017,217.58749765445606,15.536483383018824
456.6386554621849,1128.1512605042017,218.14171932410653,15.528589079449908
460.0,1128.1512605042017,218.74752986293092,15.532485888549873
60.0,1151.2605042016808,276.37142156605796,22.21238417726017
63.36134453781513,1151.2605042016808,274.1218297574373,21.518458559069565
66.72268907563026,1151.2605042016808,271.79344635355045,20.87381870262491
70.08403361344537,1151.2605042016808,269.3921426846056,20.277059703669178
73.4453781512605,1151.2605042016808,266.9241298049227,19.726677110223914
76.80672268907563,1151.2605042016808,264.39593648156773,19.221072759648383
80.16806722689076,1151.2605042016808,261.8143850562038,18.7585614288065
83.52941176470588,1151.2605042016808,259.18656527329915,18.337378286741465
86.89075630252101,1151.2605042016808,256.5198061836933,17.95568712074117
90.25210084033614,1151.2605042016808,253.82164624796752,17.61158928851414
93.61344537815125,1151.2605042016808,251.09980177907462,17.303133331867887
