P,v,physics_mean,physics_var,baseline_mean,baseline_var
76.80672268907563,273.109243697479,229.20531559661404,0.019287281449047643,226.0511635647391,15.425035994551415
80.16806722689076,273.109243697479,229.26704120476174,0.019222835349026565,226.12603279817037,15.425291079806465
83.52941176470588,273.109243697479,229.2227447783146,0.01863372215763345,226.1790177311235,15.42615358147401
86.89075630252101,273.109243697479,229.11515333702943,0.017709985576268877,226.21092385475993,15.427212513092215
90.25210084033614,273.109243697479,228.9716720622198,0.016609715765107006,226.22264755841917,15.428170317712347
93.61344537815125,273.109243697479,228.80569822947052,0.015452500383333657,226.21516944896504,15.42882770252419
96.9747899159664,273.109243697479,228.61925855287137,0.014322611171545246,226.18954714770828,15.429068907555381
100.33613445378151,273.109243697479,228.40662192187403,0.013274552612657302,226.14690761637132,15.42884758923653
103.69747899159664,273.109243697479,228.15837246931045,0.012339209454986186,226.0884390672897,15.428173471922918
107.05882352941177,273.109243697479,227.86535886943278,0.011530721913546713,226.01538251662376,15.427099892825769
110.42016806722688,273.109243697479,227.52196835501184,0.010853602715171617,225.92902304204625,15.42571233893387
113.78151260504202,273.109243697479,227.12829582822724,0.010308461810348045,225.83068080916456,15.42411804878316
117.14285714285714,273.109243697479,226.69096597380153,0.00989462821645893,225.72170193267564,15.422436727891801
120.50420168067227,273.109243697479,226.22258774428437,0.009609325637259277,225.60344923979417,15.420792404591449
123.8655462184874,273.109243697479,225.74003947117004,0.009444966162401496,225.47729300435412,15.41930643299325
127.22689075630252,273.109243697479,225.2619630798951,0.009387204274416907,225.3446017203396,15.418091632188728
130.58823529411765,273.109243697479,224.80595802066983,0.009415857421425106,225.20673298333844,15.417247535362334
133.9495798319328,273.109243697479,224.38599197712594,0.009508983162636814,225.06502454762415,15.416856709305621
137.3109243697479,273.109243697479,224.01048304179085,0.009648462468123693,224.9207856252627,15.41698209374573
140.67226890756302,273.109243697479,223.68136895667524,0.009824546646719725,224.7752884916019,15.417665300669292
144.03361344537814,273.109243697479,223.39428934841177,0.01003743737271995,224.62976045923992,15.418925806339375
147.39495798319328,273.109243697479,223.13980281223155,0.010295600585694736,224.48537627938862,15.420760962583227
150.75630252100842,273.109243697479,222.90538097888918,0.010612115122625755,224.3432510262633,15.42314674907564
154.11764705882354,273.109243697479,222.6777986948687,0.011000999614681428,224.20443351610672,15.426039184426624
157.47899159663865,273.109243697479,222.4454920879993,0.011474895370035168,224.06990030809416,15.429376310767765
160.84033613445376,273.109243697479,222.20048751699179,0.012044220392317083,223.9405503296706,15.433080664038183
164.2016806722689,273.109243697479,221.93960313639792,0.012716846206658168,223.81720016363644,15.437062140210262
167.56302521008405,273.109243697479,221.66476991613754,0.013497167587849003,223.70058002906907,15.441221166219941
170.92436974789916,273.109243697479,221.38248321490747,0.01438416238440871,223.5913304822448,15.44545208334665
174.28571428571428,273.109243697479,221.10254972866068,0.015369065343731033,223.48999985804707,15.449646650366242
177.64705882352942,273.109243697479,220.83640976118002,0.016433847765230592,223.3970424660894,15.453697573987835
181.00840336134453,273.109243697479,220.595369979758,0.017551452027884752,223.31281754980412,15.457501975130192
184.36974789915968,273.109243697479,220.38906778822368,0.018687910465788646,223.23758901031707,15.460964701574147
187.7310924369748,273.109243697479,220.2244114226136,0.01980563556221601,223.17152589090557,15.464001400760136
191.0924369747899,273.109243697479,220.10512148489164,0.020866768281439203,223.11470361147823,15.466541271041082
194.45378151260505,273.109243697479,220.0318711910656,0.021835643197947237,223.06710593666156,15.468529415823944
197.81512605042016,273.109243697479,220.00291498089814,0.022679977576927492,223.02862765487995,15.46992873285013
201.1764705882353,273.109243697479,220.0150283030695,0.02337097875932465,222.99907794052797,15.47072128042471
204.53781512605042,273.109243697479,220.06455918121333,0.023882924899815437,222.97818436549602,15.470909073799291
207.89915966386556,273.109243697479,220.1484045658132,0.0241928329572114,222.96559752151828,15.470514278029514
211.26050420168067,273.109243697479,220.26475546208593,0.024280677586742648,222.9608962098617,15.469578778387072
